,Pickup Address,Destination Address,Platform Type,Personal or Business,Distance (KM),Rider Id,Time from Pickup to Arrival
18813,Nairobi,Kiambu,3,Business,17,Rider_Id_575,1875
18814,Nairobi,Nairobi,3,Business,2,Rider_Id_587,388
18815,Nairobi,Nairobi,3,Business,6,Rider_Id_61,1381
18816,Nairobi,Nairobi,3,Business,4,Rider_Id_624,592
18817,Nairobi,Nairobi,3,Business,8,Rider_Id_910,1216
18818,Pumwani,Nairobi,3,Business,9,Rider_Id_900,1616
18819,Pumwani,Nairobi,3,Business,10,Rider_Id_8,880
18820,Nairobi,Nairobi,3,Business,8,Rider_Id_726,1209
18821,Pumwani,Nairobi,1,Business,21,Rider_Id_951,3644
18822,Nairobi,Nairobi,3,Business,14,Rider_Id_178,1489
18823,Nairobi,Ngong,3,Business,22,Rider_Id_61,3826
18824,Nairobi,Nairobi,3,Business,3,Rider_Id_72,2201
18825,Nairobi,Nairobi,1,Personal,8,Rider_Id_116,899
18826,Pumwani,Nairobi,3,Business,13,Rider_Id_127,1809
18827,Nairobi,Nairobi,3,Business,3,Rider_Id_881,543
18828,Nairobi,Nairobi,3,Business,4,Rider_Id_40,840
18829,Nairobi,Nairobi,3,Business,3,Rider_Id_591,1230
18830,Nairobi,Nairobi,1,Personal,4,Rider_Id_844,737
18831,Nairobi,Pumwani,3,Business,14,Rider_Id_119,1231
18832,Nairobi,Pumwani,3,Business,22,Rider_Id_200,2399
18833,Pumwani,Nairobi,3,Business,9,Rider_Id_855,1340
18834,Pumwani,Nairobi,2,Personal,10,Rider_Id_845,1859
18835,Pumwani,Nairobi,3,Business,16,Rider_Id_377,1882
18836,Nairobi,Nairobi,3,Business,2,Rider_Id_855,33
18837,Kiambu,Nairobi,3,Business,9,Rider_Id_695,1088
18838,Nairobi,Nairobi,3,Business,11,Rider_Id_616,1439
18839,Pumwani,Nairobi,3,Business,19,Rider_Id_548,3787
18840,Nairobi,Nairobi,3,Business,3,Rider_Id_312,1938
18841,Pumwani,Pumwani,3,Business,14,Rider_Id_932,1560
18842,Nairobi,Nairobi,3,Business,4,Rider_Id_10,14
18843,Nairobi,Nairobi,3,Business,6,Rider_Id_855,536
18844,Nairobi,Pumwani,3,Business,15,Rider_Id_928,2113
18845,Kikuyu,Nairobi,3,Business,18,Rider_Id_217,2298
18846,Nairobi,Nairobi,3,Business,8,Rider_Id_289,2181
18847,Nairobi,Nairobi,3,Business,4,Rider_Id_99,667
18848,Nairobi,Ngong,3,Business,19,Rider_Id_90,1578
18849,Nairobi,Nairobi,3,Business,8,Rider_Id_328,1295
18850,Nairobi,Nairobi,3,Business,15,Rider_Id_793,2241
18851,Nairobi,Nairobi,2,Personal,8,Rider_Id_510,882
18852,Nairobi,Nairobi,3,Business,6,Rider_Id_409,456
18853,Nairobi,Pumwani,3,Business,9,Rider_Id_88,1232
18854,Ngong,Ngong,3,Business,4,Rider_Id_829,813
18855,Pumwani,Nairobi,2,Personal,14,Rider_Id_618,2540
18856,Nairobi,Nairobi,3,Business,7,Rider_Id_407,868
18857,Nairobi,Nairobi,3,Business,6,Rider_Id_96,690
18858,Nairobi,Kikuyu,1,Personal,25,Rider_Id_742,2920
18859,Nairobi,Pumwani,3,Business,9,Rider_Id_245,1126
18860,Nairobi,Nairobi,3,Business,4,Rider_Id_322,982
18861,Nairobi,Nairobi,3,Personal,6,Rider_Id_678,103
18862,Nairobi,Nairobi,3,Business,4,Rider_Id_394,4462
18863,Nairobi,Nairobi,3,Business,6,Rider_Id_633,539
18864,Ngong,Nairobi,3,Business,9,Rider_Id_565,1822
18865,Ngong,Nairobi,3,Business,18,Rider_Id_125,4629
18866,Pumwani,Nairobi,3,Business,11,Rider_Id_467,2540
18867,Nairobi,Nairobi,3,Business,7,Rider_Id_268,1443
18868,Pumwani,Nairobi,3,Business,11,Rider_Id_107,3070
18869,Nairobi,Nairobi,3,Business,5,Rider_Id_682,3227
18870,Nairobi,Kiambu,3,Business,13,Rider_Id_300,1985
18871,Nairobi,Nairobi,3,Business,7,Rider_Id_537,1029
18872,Nairobi,Pumwani,3,Business,9,Rider_Id_26,2362
18873,Pumwani,Pumwani,3,Business,8,Rider_Id_900,511
18874,Nairobi,Nairobi,1,Personal,11,Rider_Id_865,1305
18875,Nairobi,Nairobi,3,Business,4,Rider_Id_919,849
18876,Nairobi,Nairobi,2,Business,11,Rider_Id_103,984
18877,Nairobi,Kiambu,3,Business,13,Rider_Id_268,1455
18878,Nairobi,Pumwani,3,Business,6,Rider_Id_855,776
18879,Nairobi,Pumwani,3,Business,16,Rider_Id_274,1558
18880,Nairobi,Nairobi,3,Business,4,Rider_Id_708,385
18881,Nairobi,Nairobi,3,Business,14,Rider_Id_523,1751
18882,Nairobi,Pumwani,3,Business,8,Rider_Id_79,1245
18883,Nairobi,Nairobi,3,Business,2,Rider_Id_268,673
18884,Nairobi,Nairobi,3,Business,12,Rider_Id_349,1282
18885,Nairobi,Nairobi,3,Business,8,Rider_Id_229,1314
18886,Pumwani,Pumwani,3,Business,7,Rider_Id_79,1643
18887,Nairobi,Kiambu,3,Personal,10,Rider_Id_770,1974
18888,Nairobi,Nairobi,3,Business,16,Rider_Id_448,1594
18889,Pumwani,Nairobi,3,Business,3,Rider_Id_953,641
18890,Nairobi,Nairobi,3,Business,8,Rider_Id_206,1215
18891,Pumwani,Pumwani,3,Business,12,Rider_Id_233,1947
18892,Nairobi,Nairobi,3,Business,11,Rider_Id_762,1456
18893,Nairobi,Nairobi,2,Personal,6,Rider_Id_622,1578
18894,Nairobi,Nairobi,3,Business,8,Rider_Id_875,2763
18895,Nairobi,Nairobi,3,Business,8,Rider_Id_26,1275
18896,Nairobi,Nairobi,3,Business,5,Rider_Id_411,1920
18897,Nairobi,Nairobi,3,Business,6,Rider_Id_228,1142
18898,Nairobi,Nairobi,3,Business,5,Rider_Id_155,3361
18899,Pumwani,Nairobi,3,Business,9,Rider_Id_525,842
18900,Pumwani,Nairobi,3,Business,22,Rider_Id_900,4538
18901,Nairobi,Nairobi,3,Business,16,Rider_Id_870,2397
18902,Nairobi,Nairobi,3,Business,15,Rider_Id_763,1580
18903,Pumwani,Pumwani,3,Business,9,Rider_Id_397,1110
18904,Nairobi,Pumwani,3,Personal,11,Rider_Id_648,1059
18905,Nairobi,Nairobi,1,Personal,7,Rider_Id_379,971
18906,Nairobi,Nairobi,3,Business,8,Rider_Id_907,1252
18907,Nairobi,Nairobi,3,Business,5,Rider_Id_92,843
18908,Nairobi,Nairobi,3,Business,3,Rider_Id_727,6
18909,Nairobi,Nairobi,3,Business,6,Rider_Id_726,958
18910,Nairobi,Nairobi,1,Personal,6,Rider_Id_531,3265
18911,Nairobi,Ngong,3,Personal,17,Rider_Id_487,2100
18912,Nairobi,Pumwani,3,Business,10,Rider_Id_338,1142
18913,Nairobi,Pumwani,3,Business,12,Rider_Id_855,184
18914,Nairobi,Pumwani,3,Business,11,Rider_Id_660,2716
18915,Nairobi,Nairobi,3,Personal,11,Rider_Id_791,2266
18916,Athi River,Nairobi,3,Business,23,Rider_Id_880,2942
18917,Nairobi,Pumwani,3,Business,7,Rider_Id_119,2669
18918,Nairobi,Nairobi,3,Business,9,Rider_Id_484,1430
18919,Pumwani,Nairobi,3,Business,17,Rider_Id_326,3238
18920,Pumwani,Nairobi,3,Personal,11,Rider_Id_402,1725
18921,Pumwani,Nairobi,3,Business,12,Rider_Id_332,4312
18922,Nairobi,Nairobi,3,Business,6,Rider_Id_324,1087
18923,Pumwani,Nairobi,3,Business,4,Rider_Id_518,551
18924,Nairobi,Nairobi,3,Business,11,Rider_Id_155,2605
18925,Nairobi,Pumwani,3,Business,8,Rider_Id_624,1468
18926,Pumwani,Pumwani,3,Business,6,Rider_Id_477,1093
18927,Nairobi,Athi River,3,Business,19,Rider_Id_543,1819
18928,Nairobi,Nairobi,3,Business,1,Rider_Id_653,556
18929,Nairobi,Nairobi,3,Personal,6,Rider_Id_618,2515
18930,Pumwani,Nairobi,3,Business,3,Rider_Id_939,870
18931,Nairobi,Nairobi,3,Business,1,Rider_Id_31,433
18932,Nairobi,Ngong,3,Business,15,Rider_Id_926,1549
18933,Nairobi,Nairobi,3,Business,11,Rider_Id_728,1871
18934,Pumwani,Nairobi,3,Business,17,Rider_Id_812,3089
18935,Pumwani,Nairobi,3,Business,12,Rider_Id_96,1897
18936,Nairobi,Nairobi,3,Business,7,Rider_Id_205,1212
18937,Nairobi,Nairobi,3,Business,6,Rider_Id_161,598
18938,Nairobi,Nairobi,1,Personal,4,Rider_Id_379,532
18939,Nairobi,Pumwani,3,Business,15,Rider_Id_26,1587
18940,Nairobi,Nairobi,3,Business,4,Rider_Id_215,513
18941,Nairobi,Nairobi,3,Business,7,Rider_Id_903,1580
18942,Nairobi,Pumwani,3,Business,11,Rider_Id_885,1302
18943,Nairobi,Nairobi,1,Personal,10,Rider_Id_726,1707
18944,Nairobi,Nairobi,3,Business,8,Rider_Id_826,1429
18945,Nairobi,Nairobi,3,Business,3,Rider_Id_545,670
18946,Nairobi,Pumwani,3,Business,23,Rider_Id_778,2755
18947,Kiambu,Nairobi,2,Personal,15,Rider_Id_144,2448
18948,Pumwani,Pumwani,3,Business,2,Rider_Id_179,191
18949,Nairobi,Nairobi,1,Personal,6,Rider_Id_328,3607
18950,Nairobi,Nairobi,3,Business,11,Rider_Id_809,1182
18951,Nairobi,Nairobi,3,Business,10,Rider_Id_263,3116
18952,Pumwani,Nairobi,3,Business,8,Rider_Id_150,1902
18953,Nairobi,Ngong,3,Business,19,Rider_Id_532,3328
18954,Nairobi,Nairobi,1,Personal,6,Rider_Id_207,827
18955,Nairobi,Nairobi,2,Personal,4,Rider_Id_852,685
18956,Nairobi,Nairobi,3,Business,9,Rider_Id_953,1050
18957,Kiambu,Nairobi,1,Personal,16,Rider_Id_453,4462
18958,Nairobi,Nairobi,3,Business,5,Rider_Id_929,1278
18959,Nairobi,Nairobi,3,Personal,4,Rider_Id_669,908
18960,Nairobi,Nairobi,3,Personal,7,Rider_Id_290,839
18961,Nairobi,Nairobi,3,Business,5,Rider_Id_72,544
18962,Ngong,Nairobi,3,Business,17,Rider_Id_876,4024
18963,Nairobi,Nairobi,1,Personal,3,Rider_Id_432,1179
18964,Nairobi,Nairobi,3,Business,3,Rider_Id_690,460
18965,Nairobi,Nairobi,3,Business,7,Rider_Id_831,2223
18966,Nairobi,Pumwani,3,Business,17,Rider_Id_438,2239
18967,Pumwani,Nairobi,3,Business,17,Rider_Id_543,1961
18968,Nairobi,Nairobi,3,Business,5,Rider_Id_70,101
18969,Pumwani,Nairobi,3,Business,10,Rider_Id_19,3160
18970,Nairobi,Nairobi,3,Business,8,Rider_Id_958,1261
18971,Nairobi,Nairobi,3,Business,9,Rider_Id_554,3690
18972,Nairobi,Pumwani,3,Business,19,Rider_Id_103,3718
18973,Nairobi,Nairobi,3,Business,10,Rider_Id_70,456
18974,Nairobi,Nairobi,3,Business,14,Rider_Id_828,2056
18975,Pumwani,Nairobi,3,Business,13,Rider_Id_192,999
18976,Nairobi,Pumwani,3,Business,23,Rider_Id_735,1495
18977,Pumwani,Nairobi,3,Business,10,Rider_Id_612,2446
18978,Nairobi,Nairobi,3,Business,16,Rider_Id_76,2954
18979,Nairobi,Nairobi,3,Business,8,Rider_Id_660,1623
18980,Nairobi,Nairobi,3,Business,7,Rider_Id_673,1077
18981,Nairobi,Ngong,3,Business,15,Rider_Id_703,1539
18982,Nairobi,Nairobi,3,Business,8,Rider_Id_515,1230
18983,Nairobi,Pumwani,3,Business,13,Rider_Id_617,2717
18984,Nairobi,Nairobi,3,Business,10,Rider_Id_425,1429
18985,Nairobi,Nairobi,3,Business,5,Rider_Id_875,532
18986,Nairobi,Nairobi,2,Personal,11,Rider_Id_449,1670
18987,Nairobi,Nairobi,3,Business,9,Rider_Id_140,2518
18988,Nairobi,Nairobi,3,Business,12,Rider_Id_411,2086
18989,Nairobi,Nairobi,1,Personal,15,Rider_Id_565,1618
18990,Nairobi,Kikuyu,3,Business,23,Rider_Id_571,3278
18991,Nairobi,Nairobi,3,Business,5,Rider_Id_290,1025
18992,Nairobi,Nairobi,3,Business,9,Rider_Id_815,1425
18993,Nairobi,Nairobi,3,Personal,8,Rider_Id_855,1039
18994,Nairobi,Nairobi,3,Business,3,Rider_Id_523,664
18995,Nairobi,Nairobi,3,Business,5,Rider_Id_114,1261
18996,Nairobi,Nairobi,2,Personal,3,Rider_Id_882,679
18997,Nairobi,Nairobi,3,Business,2,Rider_Id_344,348
18998,Nairobi,Pumwani,3,Business,12,Rider_Id_422,2832
18999,Pumwani,Athi River,3,Business,11,Rider_Id_126,1064
19000,Pumwani,Nairobi,3,Personal,18,Rider_Id_68,3442
19001,Nairobi,Nairobi,3,Business,9,Rider_Id_131,1326
19002,Nairobi,Nairobi,3,Business,7,Rider_Id_858,829
19003,Nairobi,Pumwani,3,Business,10,Rider_Id_208,1211
19004,Nairobi,Nairobi,3,Personal,7,Rider_Id_336,732
19005,Nairobi,Nairobi,3,Business,7,Rider_Id_649,1185
19006,Nairobi,Nairobi,3,Business,7,Rider_Id_101,1041
19007,Nairobi,Nairobi,3,Business,10,Rider_Id_649,1908
19008,Nairobi,Nairobi,3,Business,3,Rider_Id_574,719
19009,Nairobi,Nairobi,3,Business,8,Rider_Id_763,1628
19010,Nairobi,Athi River,3,Business,20,Rider_Id_192,2458
19011,Nairobi,Nairobi,3,Business,7,Rider_Id_425,1094
19012,Pumwani,Kiambu,3,Business,19,Rider_Id_685,2188
19013,Nairobi,Nairobi,3,Business,11,Rider_Id_708,1263
19014,Pumwani,Nairobi,3,Business,11,Rider_Id_127,1067
19015,Nairobi,Nairobi,1,Business,7,Rider_Id_644,579
19016,Nairobi,Pumwani,3,Business,5,Rider_Id_899,1026
19017,Nairobi,Nairobi,3,Business,8,Rider_Id_349,1233
19018,Nairobi,Nairobi,3,Business,2,Rider_Id_751,841
19019,Nairobi,Nairobi,3,Business,8,Rider_Id_907,980
19020,Nairobi,Pumwani,3,Business,18,Rider_Id_478,2311
19021,Nairobi,Nairobi,3,Business,10,Rider_Id_268,3876
19022,Nairobi,Nairobi,3,Business,11,Rider_Id_26,1870
19023,Nairobi,Pumwani,3,Business,12,Rider_Id_449,1376
19024,Nairobi,Kiambu,3,Business,24,Rider_Id_291,1493
19025,Pumwani,Pumwani,3,Business,13,Rider_Id_771,1397
19026,Nairobi,Nairobi,3,Business,5,Rider_Id_472,296
19027,Ngong,Nairobi,3,Business,14,Rider_Id_207,1575
19028,Pumwani,Nairobi,3,Business,15,Rider_Id_25,2807
19029,Pumwani,Pumwani,3,Business,6,Rider_Id_144,917
19030,Pumwani,Pumwani,3,Business,7,Rider_Id_376,30
19031,Nairobi,Kiambu,3,Business,28,Rider_Id_548,2769
19032,Nairobi,Nairobi,3,Business,1,Rider_Id_793,124
19033,Nairobi,Nairobi,3,Business,8,Rider_Id_953,2
19034,Nairobi,Nairobi,3,Business,1,Rider_Id_855,634
19035,Nairobi,Nairobi,3,Business,6,Rider_Id_150,1611
19036,Nairobi,Pumwani,3,Business,9,Rider_Id_309,1296
19037,Nairobi,Nairobi,1,Personal,15,Rider_Id_939,1973
19038,Pumwani,Pumwani,2,Personal,6,Rider_Id_742,1015
19039,Nairobi,Nairobi,3,Personal,7,Rider_Id_951,1292
19040,Nairobi,Nairobi,3,Business,7,Rider_Id_547,1367
19041,Nairobi,Pumwani,3,Personal,13,Rider_Id_207,1733
19042,Nairobi,Nairobi,3,Personal,7,Rider_Id_698,1792
19043,Kiambu,Nairobi,3,Business,16,Rider_Id_903,1689
19044,Nairobi,Nairobi,3,Business,1,Rider_Id_258,13
19045,Kiambu,Nairobi,3,Personal,14,Rider_Id_101,1503
19046,Nairobi,Nairobi,3,Personal,4,Rider_Id_754,461
19047,Nairobi,Nairobi,3,Business,4,Rider_Id_111,584
19048,Pumwani,Kiambu,3,Business,11,Rider_Id_187,1900
19049,Nairobi,Pumwani,3,Business,10,Rider_Id_89,1598
19050,Nairobi,Nairobi,3,Business,5,Rider_Id_106,2948
19051,Nairobi,Pumwani,3,Business,18,Rider_Id_271,4052
19052,Nairobi,Nairobi,2,Personal,6,Rider_Id_752,1656
19053,Nairobi,Nairobi,3,Business,8,Rider_Id_268,1313
19054,Nairobi,Nairobi,3,Business,4,Rider_Id_74,806
19055,Nairobi,Nairobi,3,Business,8,Rider_Id_411,1308
19056,Nairobi,Nairobi,3,Business,4,Rider_Id_85,552
19057,Nairobi,Nairobi,3,Business,7,Rider_Id_726,1376
19058,Nairobi,Nairobi,3,Business,3,Rider_Id_246,52
19059,Nairobi,Kiambu,1,Personal,21,Rider_Id_397,2403
19060,Nairobi,Ngong,3,Business,19,Rider_Id_40,2949
19061,Nairobi,Nairobi,2,Personal,9,Rider_Id_754,1517
19062,Nairobi,Nairobi,3,Business,3,Rider_Id_932,309
19063,Nairobi,Nairobi,3,Business,4,Rider_Id_373,808
19064,Nairobi,Ngong,3,Business,19,Rider_Id_519,3718
19065,Nairobi,Nairobi,1,Business,9,Rider_Id_754,916
19066,Nairobi,Nairobi,3,Personal,4,Rider_Id_752,2057
19067,Nairobi,Nairobi,3,Business,5,Rider_Id_39,3
19068,Pumwani,Nairobi,1,Personal,12,Rider_Id_85,1335
19069,Nairobi,Nairobi,3,Business,2,Rider_Id_708,244
19070,Nairobi,Pumwani,3,Business,16,Rider_Id_155,4168
19071,Nairobi,Nairobi,3,Business,8,Rider_Id_359,980
19072,Nairobi,Nairobi,3,Business,2,Rider_Id_279,333
19073,Nairobi,Nairobi,3,Business,2,Rider_Id_820,708
19074,Nairobi,Nairobi,3,Business,14,Rider_Id_10,4
19075,Pumwani,Nairobi,3,Business,19,Rider_Id_130,1726
19076,Nairobi,Nairobi,3,Business,10,Rider_Id_208,2221
19077,Nairobi,Nairobi,3,Business,14,Rider_Id_619,7
19078,Nairobi,Nairobi,3,Business,4,Rider_Id_709,1061
19079,Nairobi,Nairobi,3,Business,9,Rider_Id_518,1946
19080,Nairobi,Nairobi,3,Business,3,Rider_Id_695,586
19081,Nairobi,Nairobi,3,Business,2,Rider_Id_445,5
19082,Nairobi,Pumwani,3,Business,8,Rider_Id_532,2436
19083,Nairobi,Pumwani,3,Business,11,Rider_Id_279,2760
19084,Nairobi,Ngong,3,Business,17,Rider_Id_416,1440
19085,Nairobi,Nairobi,3,Business,2,Rider_Id_155,1041
19086,Nairobi,Nairobi,3,Business,5,Rider_Id_674,901
19087,Nairobi,Nairobi,3,Business,3,Rider_Id_427,438
19088,Nairobi,Nairobi,1,Personal,8,Rider_Id_621,1576
19089,Nairobi,Nairobi,3,Business,2,Rider_Id_40,562
19090,Nairobi,Pumwani,3,Business,5,Rider_Id_523,1
19091,Nairobi,Nairobi,1,Personal,3,Rider_Id_343,525
19092,Pumwani,Nairobi,3,Business,12,Rider_Id_557,2350
19093,Nairobi,Nairobi,3,Business,4,Rider_Id_79,615
19094,Nairobi,Nairobi,3,Business,7,Rider_Id_268,2769
19095,Nairobi,Nairobi,1,Personal,8,Rider_Id_425,1442
19096,Nairobi,Nairobi,3,Business,7,Rider_Id_156,825
19097,Nairobi,Nairobi,3,Business,8,Rider_Id_578,2131
19098,Nairobi,Nairobi,3,Business,10,Rider_Id_338,1997
19099,Nairobi,Nairobi,3,Business,7,Rider_Id_775,1265
19100,Nairobi,Kiambu,3,Business,17,Rider_Id_518,1808
19101,Nairobi,Ngong,3,Business,21,Rider_Id_368,1982
19102,Nairobi,Pumwani,3,Business,18,Rider_Id_449,1990
19103,Pumwani,Ngong,2,Personal,17,Rider_Id_765,1113
19104,Pumwani,Nairobi,3,Business,7,Rider_Id_263,1070
19105,Nairobi,Nairobi,3,Business,4,Rider_Id_119,1326
19106,Nairobi,Nairobi,3,Business,3,Rider_Id_862,706
19107,Nairobi,Nairobi,3,Business,5,Rider_Id_748,2318
19108,Nairobi,Nairobi,2,Personal,3,Rider_Id_312,375
19109,Nairobi,Kiambu,3,Business,23,Rider_Id_925,3159
19110,Nairobi,Nairobi,3,Business,5,Rider_Id_778,851
19111,Nairobi,Nairobi,3,Business,5,Rider_Id_612,1263
19112,Nairobi,Pumwani,3,Business,12,Rider_Id_379,1472
19113,Nairobi,Nairobi,3,Personal,5,Rider_Id_221,1004
19114,Nairobi,Nairobi,3,Business,4,Rider_Id_211,535
19115,Nairobi,Nairobi,3,Business,7,Rider_Id_178,948
19116,Nairobi,Ngong,3,Business,16,Rider_Id_263,2091
19117,Nairobi,Nairobi,3,Business,7,Rider_Id_953,7
19118,Nairobi,Pumwani,1,Personal,14,Rider_Id_754,3090
19119,Nairobi,Nairobi,2,Personal,5,Rider_Id_882,1648
19120,Nairobi,Nairobi,3,Business,2,Rider_Id_79,476
19121,Nairobi,Pumwani,3,Business,10,Rider_Id_899,1986
19122,Nairobi,Pumwani,2,Personal,10,Rider_Id_865,855
19123,Nairobi,Nairobi,3,Business,4,Rider_Id_436,891
19124,Nairobi,Nairobi,3,Business,6,Rider_Id_646,1031
19125,Pumwani,Pumwani,3,Business,8,Rider_Id_675,1043
19126,Nairobi,Nairobi,3,Business,8,Rider_Id_422,918
19127,Nairobi,Nairobi,3,Business,5,Rider_Id_194,2591
19128,Nairobi,Pumwani,3,Business,7,Rider_Id_675,1182
19129,Nairobi,Nairobi,3,Business,5,Rider_Id_287,6391
19130,Nairobi,Nairobi,3,Business,8,Rider_Id_828,1556
19131,Nairobi,Nairobi,3,Business,11,Rider_Id_891,1236
19132,Nairobi,Pumwani,3,Business,17,Rider_Id_25,3086
19133,Nairobi,Nairobi,3,Business,5,Rider_Id_523,5
19134,Nairobi,Nairobi,3,Business,4,Rider_Id_533,1985
19135,Nairobi,Nairobi,3,Business,15,Rider_Id_852,1463
19136,Pumwani,Nairobi,2,Personal,7,Rider_Id_906,3312
19137,Nairobi,Nairobi,3,Business,9,Rider_Id_929,1763
19138,Nairobi,Nairobi,3,Business,8,Rider_Id_831,1016
19139,Nairobi,Kiambu,1,Personal,19,Rider_Id_806,2265
19140,Nairobi,Nairobi,3,Personal,3,Rider_Id_79,1086
19141,Nairobi,Nairobi,3,Business,14,Rider_Id_855,6
19142,Nairobi,Nairobi,3,Business,10,Rider_Id_927,92
19143,Nairobi,Nairobi,1,Personal,9,Rider_Id_933,859
19144,Nairobi,Nairobi,1,Business,3,Rider_Id_498,1076
19145,Ngong,Nairobi,1,Personal,21,Rider_Id_647,3521
19146,Nairobi,Ngong,1,Personal,15,Rider_Id_711,4467
19147,Pumwani,Nairobi,2,Personal,20,Rider_Id_584,2196
19148,Pumwani,Nairobi,3,Business,20,Rider_Id_164,2806
19149,Nairobi,Nairobi,3,Business,3,Rider_Id_829,786
19150,Pumwani,Nairobi,3,Business,21,Rider_Id_283,3259
19151,Nairobi,Nairobi,3,Business,5,Rider_Id_544,839
19152,Nairobi,Nairobi,3,Business,2,Rider_Id_720,296
19153,Nairobi,Nairobi,3,Business,10,Rider_Id_343,1767
19154,Nairobi,Nairobi,2,Personal,7,Rider_Id_229,1819
19155,Nairobi,Nairobi,3,Business,9,Rider_Id_477,2226
19156,Nairobi,Pumwani,3,Business,14,Rider_Id_543,1193
19157,Nairobi,Nairobi,3,Personal,1,Rider_Id_882,809
19158,Kiambu,Nairobi,3,Personal,20,Rider_Id_75,1754
19159,Nairobi,Kiambu,2,Personal,11,Rider_Id_427,924
19160,Nairobi,Pumwani,3,Business,22,Rider_Id_932,2670
19161,Nairobi,Nairobi,3,Business,5,Rider_Id_518,916
19162,Nairobi,Nairobi,3,Business,11,Rider_Id_223,1979
19163,Nairobi,Nairobi,3,Business,3,Rider_Id_290,442
19164,Nairobi,Nairobi,3,Business,14,Rider_Id_539,1983
19165,Nairobi,Nairobi,1,Personal,5,Rider_Id_956,1013
19166,Nairobi,Nairobi,3,Business,3,Rider_Id_205,497
19167,Nairobi,Nairobi,3,Business,3,Rider_Id_86,2817
19168,Nairobi,Pumwani,3,Business,20,Rider_Id_496,2791
19169,Pumwani,Nairobi,3,Business,28,Rider_Id_581,3031
19170,Pumwani,Nairobi,3,Business,23,Rider_Id_504,2580
19171,Pumwani,Pumwani,3,Business,15,Rider_Id_482,2346
19172,Nairobi,Nairobi,3,Business,10,Rider_Id_731,1349
19173,Nairobi,Nairobi,3,Business,7,Rider_Id_436,4358
19174,Pumwani,Nairobi,3,Business,4,Rider_Id_95,1409
19175,Nairobi,Nairobi,3,Business,5,Rider_Id_882,946
19176,Pumwani,Nairobi,3,Business,13,Rider_Id_618,1880
19177,Nairobi,Nairobi,3,Business,3,Rider_Id_79,80
19178,Kiambu,Nairobi,3,Business,15,Rider_Id_102,3043
19179,Nairobi,Nairobi,3,Business,4,Rider_Id_269,460
19180,Ngong,Nairobi,3,Business,18,Rider_Id_831,2521
19181,Nairobi,Nairobi,3,Business,6,Rider_Id_448,1413
19182,Pumwani,Nairobi,3,Business,12,Rider_Id_328,1663
19183,Nairobi,Nairobi,3,Business,8,Rider_Id_138,1309
19184,Nairobi,Nairobi,1,Personal,8,Rider_Id_844,1699
19185,Nairobi,Nairobi,1,Personal,9,Rider_Id_726,1240
19186,Nairobi,Nairobi,1,Personal,7,Rider_Id_865,818
19187,Nairobi,Nairobi,1,Personal,5,Rider_Id_808,1029
19188,Athi River,Nairobi,3,Business,23,Rider_Id_863,2594
19189,Ngong,Nairobi,3,Business,15,Rider_Id_328,3205
19190,Nairobi,Pumwani,3,Business,11,Rider_Id_119,100
19191,Nairobi,Pumwani,3,Business,9,Rider_Id_907,2544
19192,Nairobi,Nairobi,3,Business,2,Rider_Id_131,419
19193,Pumwani,Nairobi,3,Business,13,Rider_Id_895,1522
19194,Kiambu,Ngong,3,Business,32,Rider_Id_403,2780
19195,Nairobi,Nairobi,3,Business,5,Rider_Id_510,1091
19196,Nairobi,Nairobi,2,Personal,4,Rider_Id_813,374
19197,Pumwani,Kiambu,3,Business,6,Rider_Id_291,1343
19198,Nairobi,Nairobi,3,Business,5,Rider_Id_819,1686
19199,Nairobi,Nairobi,3,Business,4,Rider_Id_783,1198
19200,Nairobi,Ngong,3,Business,11,Rider_Id_650,1194
19201,Nairobi,Nairobi,1,Personal,4,Rider_Id_247,1355
19202,Pumwani,Nairobi,3,Business,6,Rider_Id_260,956
19203,Nairobi,Nairobi,1,Personal,5,Rider_Id_844,1201
19204,Nairobi,Nairobi,3,Business,3,Rider_Id_682,777
19205,Pumwani,Nairobi,3,Business,15,Rider_Id_576,2076
19206,Pumwani,Nairobi,3,Business,13,Rider_Id_705,1873
19207,Nairobi,Nairobi,3,Business,4,Rider_Id_477,1097
19208,Nairobi,Nairobi,3,Business,2,Rider_Id_742,494
19209,Pumwani,Nairobi,3,Business,24,Rider_Id_741,2505
19210,Pumwani,Pumwani,3,Business,9,Rider_Id_378,2089
19211,Nairobi,Kiambu,3,Personal,11,Rider_Id_247,1712
19212,Nairobi,Ngong,3,Business,22,Rider_Id_147,4219
19213,Nairobi,Nairobi,3,Business,1,Rider_Id_100,404
19214,Nairobi,Nairobi,1,Personal,3,Rider_Id_752,760
19215,Nairobi,Nairobi,2,Personal,9,Rider_Id_949,2062
19216,Nairobi,Nairobi,3,Business,8,Rider_Id_941,1180
19217,Nairobi,Nairobi,3,Personal,6,Rider_Id_487,1210
19218,Nairobi,Pumwani,3,Business,19,Rider_Id_862,1601
19219,Nairobi,Kiambu,3,Business,12,Rider_Id_166,2353
19220,Nairobi,Nairobi,1,Personal,8,Rider_Id_167,1241
19221,Pumwani,Nairobi,3,Business,5,Rider_Id_271,2662
19222,Nairobi,Nairobi,3,Business,5,Rider_Id_320,1490
19223,Pumwani,Pumwani,3,Business,17,Rider_Id_404,4318
19224,Nairobi,Nairobi,3,Business,5,Rider_Id_436,373
